Component,Parent_Group_Label,Parent_Group_Number,Parent_Group_Type,Subgroup_Label,Subgroup_Number,Subgroup_Type,REGION,PriceRegionLabel,Tree_Depth,Tree_Level_1,Tree_Level_2,Tree_Level_3,Scope,Season,Fin Basis Name,Platts Market,Platt Market w/ ICE in the name,Platts Forward Settle,GasDaily,ICE Market,Hist_Count,Hist_Mean,Hist_SD,Hist_Daily_Change_SD,Hist_Median,Hist_Robust_SD,Hist_Min,Hist_Max,History_Last_Date,History_Last_Basis,Final Mark,Group_Outlier_Flag,Plot_Flag_Label,Plot_Flag_Short,Plot_Annotate,Plot_Label_Text,Chosen_Group_Level,Chosen_Group_Reliability,Overall_Combined_Score,Outlier_Reasons,History_Window_Start,History_Window_End,Has_Forward_Final_Mark
CG-Onshore,Global_G09,9,regular,Global_G09_S01,1,regular,South Central,SouthCentral - Henry,3,Global_G09,Global_G09_S01,CG-Onshore,GLOBAL,Summer,CG-ONSHORE,Col Gulf LA FDt Com,,"Columbia Gulf, La",,CG-Onshore,62,-0.2879032258064516,0.10600242955418898,0.07089831477723126,-0.2775000000000001,0.09266249999999966,-0.5250000000000004,-0.10499999999999998,2026-08-24,-0.28500000000000014,-0.19,Watch,Watch,W,True,CG-Onshore [Watch],Subgroup,0.8813493139889037,1.6457320439723506,history=Higher than own-history expected value; peers=slightly above peer-implied value; subgroup peers=5; peer model trusted; peer score v2=1.35 watch; history/peer direction agree; pattern=mild stronger than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=+0.05; transition mean=+0.00; transition delta=+0.05; transition magnitude delta=+0.05; transition degree=mild; transition degree score=0.72; component current-month sd=0.07; component historical month sd=0.05; transition degree scale source=current-month; actual-to-date z=-3.82; mark z=-2.54; transition z=1.12; pattern years=26,2026-06-24,2026-08-24,True
Pine Prairie,Global_G09,9,regular,Global_G09_S01,1,regular,South Central,SouthCentral - Henry,3,Global_G09,Global_G09_S01,Pine Prairie,GLOBAL,Summer,PINE PRAIRIE,Pine Prairie Hub FDt Com,,Pine Prairie Hub,,Pine Prairie,62,-0.24943548387096773,0.10770750022862716,0.06055875979557488,-0.23750000000000004,0.10007550000000016,-0.49499999999999966,-0.0950000000000002,2026-08-24,-0.27,-0.19,In-family,,,False,,Subgroup,0.9355168524915972,1.005507902551222,history=Higher than own-history expected value; peers=Higher than peer-implied value; subgroup peers=5; peer model trusted; history/peer direction agree; pattern=slight stronger than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=+0.04; transition mean=+0.01; transition delta=+0.03; transition magnitude delta=+0.03; transition degree=slight; transition degree score=0.47; component current-month sd=0.07; component historical month sd=0.06; transition degree scale source=current-month; actual-to-date z=-3.45; mark z=-2.61; transition z=0.59; pattern years=12,2026-06-24,2026-08-24,True
TETCO-WLA,Global_G09,9,regular,Global_G09_S01,1,regular,South Central,SouthCentral - Henry,3,Global_G09,Global_G09_S01,TETCO-WLA,GLOBAL,Summer,TETCO-WLA,TX Eastern W LA FDt Com,,"Texas Eastern, WLA",,TETCO-WLA,62,-0.285241935483871,0.0955931758116983,0.051809734933502403,-0.2749999999999999,0.0926625,-0.5,-0.16500000000000004,2026-08-24,-0.28000000000000025,-0.3325,Outlier,Outlier,O,True,TETCO-WLA [Outlier],Subgroup,0.9237205740148058,3.0194695078909435,history=Lower than own-history expected value; peers=moderately below peer-implied value; subgroup peers=5; peer model trusted; peer score v2=2.96 (high); history/peer direction agree; pattern=moderate stronger than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.07; transition mean=+0.00; transition delta=-0.08; transition magnitude delta=+0.07; transition degree=moderate; transition degree score=1.24; component current-month sd=0.06; component historical month sd=0.06; transition degree scale source=current-month; actual-to-date z=-3.76; mark z=-4.80; transition z=-1.93; pattern years=26,2026-06-24,2026-08-24,True
TGP-800L,Global_G09,9,regular,Global_G09_S01,1,regular,South Central,SouthCentral - Henry,3,Global_G09,Global_G09_S01,TGP-800L,GLOBAL,Summer,TGP-800L,Tenn LA 800 Leg FDt Com,,"Tennessee, Louisiana, 800 Leg",,TGP-800L,62,-0.33612903225806445,0.10887057798077394,0.06795399842275175,-0.33999999999999986,0.12231450000000002,-0.5750000000000002,-0.16000000000000014,2026-08-24,-0.355,-0.31,In-family,,,False,,Subgroup,0.93507935063633,0.3185035793490375,history=Higher than own-history expected value; peers=Lower than peer-implied value; subgroup peers=5; peer model trusted; history/peer direction disagree; pattern=in-line transition; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.01; transition mean=-0.01; transition delta=-0.00; transition magnitude delta=+0.00; component current-month sd=0.07; component historical month sd=0.09; transition degree scale source=current-month; actual-to-date z=-1.37; mark z=-1.25; transition z=-0.02; pattern years=26,2026-06-24,2026-08-24,True
Transco-45,Global_G09,9,regular,Global_G09_S01,1,regular,South Central,SouthCentral - Henry,3,Global_G09,Global_G09_S01,Transco-45,GLOBAL,Summer,,Transco Zn2 FDt Com,,"Transco, station 45",,Transco-45,62,-0.2974999999999999,0.11993082022292784,0.07660174847124873,-0.2749999999999999,0.09636899999999991,-0.5799999999999996,-0.1299999999999999,2026-08-24,-0.2749999999999999,,No forward mark,,,False,,OwnHistoryOnly,,0.0,No forward mark,2026-06-24,2026-08-24,False
Socal-Border,Global_G10,10,regular,Global_G10_S01,1,regular,West,West - California,3,Global_G10,Global_G10_S01,Socal-Border,GLOBAL,Summer,SOCAL-BORDER,SoCal Gas FDt Com,ICE Socal sellers' choice dlvd incl. CA production FDt Com,SoCal Gas,,Socal-Border,62,-0.3466129032258064,0.894549421424977,0.23371617694571387,-0.004999999999999893,0.615279,-2.4250000000000003,0.7650000000000001,2026-08-24,0.41000000000000014,0.2712,In-family,,,False,,Subgroup,0.9957867377737196,0.4489020428130976,history=Higher than own-history expected value; peers=Lower than peer-implied value; subgroup peers=2; peer model untrusted; pattern=opposite transition; historical check type=forward_transition; current month name=August; mark month name=September; current transition=+0.04; transition mean=-0.43; transition delta=+0.47; transition magnitude delta=-0.39; component current-month sd=0.18; component historical month sd=0.85; transition degree scale source=current-month; actual-to-date z=-0.21; mark z=0.80; transition z=0.62; pattern years=26,2026-06-24,2026-08-24,True
Socal-Citygate,Global_G10,10,regular,Global_G10_S01,1,regular,West,West - California,3,Global_G10,Global_G10_S01,Socal-Citygate,GLOBAL,Summer,SOCAL-CITYGATE,SoCal Gas CG FDt Com,,SoCal Gas city-gate,,Socal-Citygate,62,0.5345161290322582,0.851358947279371,0.20861306902566293,0.8900000000000001,0.5670944999999997,-1.3950000000000002,1.5349999999999997,2026-08-24,1.3400000000000003,1.1975,In-family,,,False,,Subgroup,0.9970199322273616,0.5422376693831452,history=Higher than own-history expected value; peers=Higher than peer-implied value; subgroup peers=2; peer model untrusted; pattern=opposite transition; historical check type=forward_transition; current month name=August; mark month name=September; current transition=+0.08; transition mean=-0.49; transition delta=+0.57; transition magnitude delta=-0.41; component current-month sd=0.17; component historical month sd=2.51; transition degree scale source=current-month; actual-to-date z=0.04; mark z=1.03; transition z=0.44; pattern years=17,2026-06-24,2026-08-24,True
Socal-Needles,Global_G10,10,regular,Global_G10_S01,1,regular,West,West - California,3,Global_G10,Global_G10_S01,Socal-Needles,GLOBAL,Summer,,,ICE Socal Needles FDt Com,,,Socal-Needles,60,-0.3974583333333333,0.8833749543253864,0.21738492005152857,-0.013949999999999685,0.5893335,-2.3625000000000003,0.6675,2026-08-22,0.3872,0.2712,In-family,,,False,,Subgroup,0.9970873429827968,0.4838516731188702,history=Higher than own-history expected value; peers=Lower than peer-implied value; subgroup peers=2; peer model untrusted; pattern=very strong weaker than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.01; transition mean=-0.47; transition delta=+0.46; transition magnitude delta=-0.46; transition degree=very strong; transition degree score=2.61; component current-month sd=0.17; component historical month sd=0.89; transition degree scale source=current-month; actual-to-date z=0.02; mark z=2.30; transition z=0.62; pattern years=11,2026-06-24,2026-08-24,True
EP-S.Mainline,Global_G10,10,regular,Global_G10_S02,2,regular,South Central,Mountain - WesTex,3,Global_G10,Global_G10_S02,EP-S.Mainline,GLOBAL,Summer,,El Paso S Mainline FDt Com,,,,EP-S.Mainline,62,-0.2880645161290322,0.950161916675564,0.29554931721643984,-0.004999999999999893,0.6745829999999994,-2.6599999999999997,1.0,2026-08-24,0.44999999999999973,,No forward mark,,,False,,OwnHistoryOnly,,0.0,No forward mark,2026-06-24,2026-08-24,False
Socal-Ehrenberg,Global_G10,10,regular,Global_G10_S02,2,regular,Rockies,West - California,3,Global_G10,Global_G10_S02,Socal-Ehrenberg,GLOBAL,Summer,,,ICE Socal Ehrenberg Dlvd FDt Com,,,Socal-Ehrenberg,60,-0.3212400000000001,0.9356489427854837,0.27259628500705824,0.01100000000000012,0.6787342799999999,-2.5101000000000004,0.8578000000000001,2026-08-22,0.4365000000000001,0.2712,In-family,,,False,,Parent,0.9921602261541844,0.633253614670483,history=Higher than own-history expected value; peers=Lower than peer-implied value; parent peers=4; peer model trusted; history/peer direction disagree; pattern=very strong weaker than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.05; transition mean=-0.47; transition delta=+0.42; transition magnitude delta=-0.42; transition degree=very strong; transition degree score=2.08; component current-month sd=0.20; component historical month sd=1.22; transition degree scale source=current-month; actual-to-date z=-0.30; mark z=0.24; transition z=0.44; pattern years=12,2026-06-24,2026-08-24,True
FGT-Z3,Global_G11,11,regular,Global_G11_S01,1,regular,Southeast,Southeast,3,Global_G11,Global_G11_S01,FGT-Z3,GLOBAL,Summer,FGT-Z3,FL Gas Zn3 FDt Com,,"Florida Gas, zone 3",,FGT-Z3,62,1.0612096774193551,0.503365465025385,0.33646988108048687,0.8850000000000002,0.22980300000000037,0.5099999999999998,2.6450000000000005,2026-08-24,0.8050000000000002,0.9425,In-family,,,False,,Subgroup,0.9557176925618838,0.2502143139993807,history=Higher than own-history expected value; peers=moderately above peer-implied value; subgroup peers=2; peer model untrusted; pattern=opposite transition; historical check type=forward_transition; current month name=August; mark month name=September; current transition=+0.14; transition mean=-0.12; transition delta=+0.26; transition magnitude delta=+0.01; component current-month sd=0.75; component historical month sd=0.49; transition degree scale source=current-month; actual-to-date z=1.52; mark z=3.53; transition z=1.37; pattern years=26,2026-06-24,2026-08-24,True
TGP-500L,Global_G11,11,regular,Global_G11_S01,1,regular,Southeast,Southeast,3,Global_G11,Global_G11_S01,TGP-500L,GLOBAL,Summer,TGP-500L,Tenn LA 500 Leg FDt Com,,"Tennessee, Louisiana, 500 Leg",,TGP-500L,62,0.8501612903225808,0.38098015066182617,0.31460872133649387,0.7450000000000001,0.24833549999999996,0.40000000000000036,2.4800000000000004,2026-08-24,0.6299999999999999,0.6462,In-family,,,False,,Subgroup,0.9322337521000724,0.3978488778285832,history=Lower than own-history expected value; peers=Higher than peer-implied value; subgroup peers=2; peer model untrusted; pattern=slight weaker than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.01; transition mean=-0.05; transition delta=+0.04; transition magnitude delta=-0.04; transition degree=slight; transition degree score=0.08; component current-month sd=0.57; component historical month sd=0.13; transition degree scale source=current-month; actual-to-date z=2.90; mark z=6.02; transition z=0.42; pattern years=26,2026-06-24,2026-08-24,True
Transco-Z5 South,Global_G11,11,regular,Global_G11_S01,1,regular,Northeast,Northeast - Demand,3,Global_G11,Global_G11_S01,Transco-Z5 South,GLOBAL,Summer,,Transco Zone 5 South FDt Com,,"Transco, zone 5 del. South",,Transco-Z5 South,62,1.0970967741935482,0.5182889158734657,0.34981464647044996,0.9099999999999999,0.3224655,0.6149999999999998,2.865,2026-08-24,0.6749999999999998,0.4612,In-family,,,False,,Subgroup,0.9563252738336752,1.3917767947268775,history=Lower than own-history expected value; peers=moderately below peer-implied value; subgroup peers=2; peer model untrusted; pattern=slight stronger than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.44; transition mean=-0.10; transition delta=-0.34; transition magnitude delta=+0.34; transition degree=slight; transition degree score=0.45; component current-month sd=0.76; component historical month sd=0.46; transition degree scale source=current-month; actual-to-date z=2.71; mark z=1.71; transition z=-3.02; pattern years=10,2026-06-24,2026-08-24,True
Sonat-Z0 South,Global_G11,11,regular,Global_G11_S02,2,supergroup,South Central,Southeast,3,Global_G11,Global_G11_S02,Sonat-Z0 South,GLOBAL,Summer,SONAT-Z0 SOUTH,SoNat LA FDt Com,ICE Sonat Zone 0 South Louisiana Pool FDt Com,"Southern Natural, La",,Sonat-Z0 South,62,0.9099193548387098,0.44916269272645726,0.31796898584026106,0.7599999999999998,0.24462899999999937,0.48,2.4750000000000005,2026-08-24,0.5550000000000002,0.6083,In-family,,,False,,Parent,0.978530411356436,0.808139161927172,history=Lower than own-history expected value; peers=Higher than peer-implied value; parent peers=4; peer model trusted; history/peer direction disagree; pattern=slight weaker than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.04; transition mean=-0.06; transition delta=+0.02; transition magnitude delta=-0.02; transition degree=slight; transition degree score=0.04; component current-month sd=0.65; component historical month sd=0.27; transition degree scale source=current-month; actual-to-date z=2.63; mark z=4.10; transition z=0.26; pattern years=26,2026-06-24,2026-08-24,True
Transco-85,Global_G11,11,regular,Global_G11_S02,2,supergroup,Southeast,Southeast,3,Global_G11,Global_G11_S02,Transco-85,GLOBAL,Summer,TRANSCO-85,Transco Zn4 FDt Com,,"Transco, zone 4",,Transco-85,62,0.9985483870967744,0.5199427672608438,0.3435861382917383,0.815,0.27428100000000005,0.5,2.705,2026-08-24,0.6299999999999999,0.6917,In-family,,,False,,Parent,0.977189775650944,1.3259624412520443,history=Lower than own-history expected value; peers=Higher than peer-implied value; parent peers=4; peer model trusted; history/peer direction disagree; pattern=in-line transition; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.06; transition mean=-0.08; transition delta=+0.02; transition magnitude delta=-0.02; component current-month sd=0.76; component historical month sd=0.31; transition degree scale source=current-month; actual-to-date z=2.87; mark z=4.22; transition z=0.15; pattern years=26,2026-06-24,2026-08-24,True
Atmos Zone 3,Global_G12,12,regular,Global_G12_S01,1,regular,South Central,SouthCentral - TexCoast,3,Global_G12,Global_G12_S01,Atmos Zone 3,GLOBAL,Summer,Waha,,ICE Atmos zone 3 receipts FDt Com,,NGPL-TXOK East,Atmos Zone 3,60,-0.49141833333333335,0.17053391480544286,0.08018823456829198,-0.44320000000000004,0.18599217000000007,-0.7800000000000002,-0.2461000000000002,2026-08-22,-0.38870000000000005,-1.05,Outlier,Outlier,O,True,Atmos Zone 3 [Outlier],OwnHistoryOnly,,3.262502932247093,history=moderately below own-history expected value; own z=3.26; pattern=very stronger than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.71; transition mean=-0.02; transition delta=-0.68; transition magnitude delta=+0.68; transition degree=very strong; transition degree score=9.13; component current-month sd=0.07; component historical month sd=0.19; transition degree scale source=current-month; actual-to-date z=-0.53; mark z=-4.34; transition z=-8.84; pattern years=12,2026-06-24,2026-08-24,True
Nortex-Tolar Hub,Global_G12,12,regular,Global_G12_S01,1,regular,South Central,SouthCentral - TexCoast,3,Global_G12,Global_G12_S01,Nortex-Tolar Hub,GLOBAL,Summer,,,ICE NorTex Tolar Hub FDt Com,,NGPL-TXOK East,Nortex-Tolar Hub,60,-0.44664000000000004,0.1580587728062474,0.07525834861097908,-0.43220000000000014,0.1736865900000001,-0.7799999999999998,-0.23439999999999994,2026-08-22,-0.36019999999999985,,No forward mark,,,False,,OwnHistoryOnly,,0.0,No forward mark,2026-06-24,2026-08-24,False
TETCO-ETX,Global_G12,12,regular,Global_G12_S02,2,regular,South Central,SouthCentral - TexCoast,3,Global_G12,Global_G12_S02,TETCO-ETX,GLOBAL,Summer,,TX Eastern E TX FDt Com,,"Texas Eastern, ETX",,TETCO-ETX,62,-0.3866935483870968,0.14519050105650372,0.06210019666820314,-0.35750000000000015,0.15196650000000003,-0.6399999999999997,-0.16500000000000004,2026-08-24,-0.3500000000000001,,No forward mark,,,False,,OwnHistoryOnly,,0.0,No forward mark,2026-06-24,2026-08-24,False
Tres Palacios (w/d),Global_G12,12,regular,Global_G12_S02,2,regular,South Central,SouthCentral - TexCoast,3,Global_G12,Global_G12_S02,Tres Palacios (w/d),GLOBAL,Summer,,,ICE Tres Palacios Hub - Withdrawal FDt Com,,,Tres Palacios (w/d),60,-0.3671066666666667,0.12253483056080401,0.06912335918006762,-0.36795,0.1074885,-0.6165999999999996,-0.1817000000000002,2026-08-22,-0.3833000000000002,,No forward mark,,,False,,OwnHistoryOnly,,0.0,No forward mark,2026-06-24,2026-08-24,False
HSC-HPL Pool,Global_G13,13,regular,Global_G13_S01,1,regular,South Central,SouthCentral - TexCoast,3,Global_G13,Global_G13_S01,HSC-HPL Pool,GLOBAL,Summer,HSC-HPL POOL,Houston ShipChl FDt Com,,Houston Ship Channel,,HSC-HPL Pool,62,-0.44846774193548394,0.10866020396614896,0.056747571624219284,-0.43999999999999995,0.08895600000000008,-0.6699999999999999,-0.14000000000000012,2026-08-24,-0.5100000000000002,-0.315,Watch,Watch,W,True,HSC-HPL Pool [Watch],Subgroup,0.900265283691907,2.274329160415264,history=Higher than own-history expected value; peers=slightly above peer-implied value; subgroup peers=3; peer model trusted; peer score v2=1.79; history/peer direction agree; pattern=opposite transition; historical check type=forward_transition; current month name=August; mark month name=September; current transition=+0.11; transition mean=-0.05; transition delta=+0.16; transition magnitude delta=+0.07; component current-month sd=0.07; component historical month sd=0.16; transition degree scale source=current-month; actual-to-date z=-1.52; mark z=-0.33; transition z=1.17; pattern years=26,2026-06-24,2026-08-24,True
Katy-Enstor Pool,Global_G13,13,regular,Global_G13_S01,1,regular,South Central,SouthCentral - TexCoast,3,Global_G13,Global_G13_S01,Katy-Enstor Pool,GLOBAL,Summer,,,ICE Katy ENSTOR Pool (excl. Kinder Morgan Texas) FDt Com,Katy,,Katy-Enstor Pool,57,-0.42822105263157895,0.12964444748294424,0.07026746305109045,-0.4196,0.10941588000000045,-0.6868999999999996,-0.20500000000000007,2026-08-22,-0.4700000000000002,-0.38,In-family,,,False,,Subgroup,0.9631414753607852,0.5519446887574952,history=Higher than own-history expected value; peers=Lower than peer-implied value; subgroup peers=3; peer model trusted; history/peer direction disagree; pattern=in-line transition; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.01; transition mean=-0.00; transition delta=-0.01; transition magnitude delta=+0.01; component current-month sd=0.09; component historical month sd=0.19; transition degree scale source=current-month; actual-to-date z=-0.98; mark z=-0.95; transition z=-0.18; pattern years=12,2026-06-24,2026-08-24,True
Katy-Lonestar Inter,Global_G13,13,regular,Global_G13_S01,1,regular,South Central,SouthCentral - TexCoast,3,Global_G13,Global_G13_S01,Katy-Lonestar Inter,GLOBAL,Summer,,,ICE Katy Lonestar Interstate FDt Com,,Katy-Enstor Pool,Katy-Lonestar Inter,60,-0.4390383333333333,0.13066822016040086,0.07017660493072155,-0.43489999999999984,0.11267760000000042,-0.6938,-0.2250000000000001,2026-08-22,-0.46919999999999984,,No forward mark,,,False,,OwnHistoryOnly,,0.0,No forward mark,2026-06-24,2026-08-24,False
Katy-Oasis,Global_G13,13,regular,Global_G13_S01,1,regular,South Central,SouthCentral - TexCoast,3,Global_G13,Global_G13_S01,Katy-Oasis,GLOBAL,Summer,,,ICE Katy Oasis Pipeline FDt Com,,Katy-Enstor Pool,Katy-Oasis,60,-0.42385500000000004,0.1266686059656777,0.07122261024705054,-0.41995000000000005,0.12609513000000042,-0.6647999999999996,-0.19810000000000016,2026-08-22,-0.4664999999999999,-0.38,Watch,Watch,W,True,Katy-Oasis [Watch],Subgroup,0.9633238608792236,1.380356436511203,history=Higher than own-history expected value; peers=slightly below peer-implied value; subgroup peers=3; peer model trusted; peer score v2=1.34 watch; history/peer direction disagree; pattern=in-line transition; historical check type=forward_transition; current month name=August; mark month name=September; current transition=+0.00; transition mean=-0.00; transition delta=+0.01; transition magnitude delta=+0.00; component current-month sd=0.10; component historical month sd=0.18; transition degree scale source=current-month; actual-to-date z=-1.33; mark z=-0.99; transition z=0.09; pattern years=11,2026-06-24,2026-08-24,True
AB Pool (inter),Global_G14,14,regular,Global_G14_S01,1,supergroup,South Central,SouthCentral - WesTex,3,Global_G14,Global_G14_S01,AB Pool (inter),GLOBAL,Summer,,,,,Waha,AB Pool (inter),60,-1.1889049999999999,0.6479150649047362,0.20544129820364235,-0.9382499999999999,0.44974671000000016,-2.7158,-0.4838,2026-08-22,-0.7915000000000001,-1.05,In-family,,,False,,Subgroup,0.9966563149707086,0.2484731906098881,history=Lower than own-history expected value; peers=Lower than peer-implied value; subgroup peers=2; peer model untrusted; pattern=strong weaker than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.32; transition mean=-0.52; transition delta=+0.20; transition magnitude delta=-0.20; transition degree=strong; transition degree score=1.66; component current-month sd=0.12; component historical month sd=1.46; transition degree scale source=current-month; actual-to-date z=1.11; mark z=1.05; transition z=0.18; pattern years=4,2026-06-24,2026-08-24,True
EP-Keystone,Global_G14,14,regular,Global_G14_S01,1,supergroup,South Central,SouthCentral - WesTex,3,Global_G14,Global_G14_S01,EP-Keystone,GLOBAL,Summer,,,ICE El Paso Keystone Pool FDt Com,,,EP-Keystone,60,-1.1988899999999998,0.6485390195649797,0.20421200683274748,-0.942,0.46190402999999997,-2.6999000000000004,-0.5234999999999999,2026-08-22,-0.8092999999999999,-1.0175,In-family,,,False,,Subgroup,0.9968074028816654,0.1634538672459734,history=Lower than own-history expected value; peers=Higher than peer-implied value; subgroup peers=2; peer model untrusted; pattern=slight weaker than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.29; transition mean=-0.31; transition delta=+0.02; transition magnitude delta=-0.02; transition degree=slight; transition degree score=0.17; component current-month sd=0.12; component historical month sd=1.16; transition degree scale source=current-month; actual-to-date z=0.67; mark z=0.52; transition z=0.02; pattern years=12,2026-06-24,2026-08-24,True
TW-WTX,Global_G14,14,regular,Global_G14_S01,1,supergroup,South Central,Mountain - Panhandle,3,Global_G14,Global_G14_S01,TW-WTX,GLOBAL,Summer,,,ICE Transwestern West Texas Pool FDt Com,,,TW-WTX,60,-1.2612433333333333,0.6212918074100143,0.2290989448178602,-1.0299999999999998,0.4818449999999996,-2.725,-0.5817999999999999,2026-08-22,-0.9503000000000001,,No forward mark,,,False,,OwnHistoryOnly,,0.0,No forward mark,2026-06-24,2026-08-24,False
EP-Waha Pool,Global_G15,15,regular,Global_G15_S01,1,supergroup,South Central,SouthCentral - WesTex,3,Global_G15,Global_G15_S01,EP-Waha Pool,GLOBAL,Summer,,El Paso West Texas FDt Com,ICE El Paso Waha Pool FDt Com,"El Paso, West Texas",,EP-Waha Pool,62,-1.1885483870967741,0.6382920262192383,0.2000758735861394,-0.9000000000000001,0.4003020000000003,-2.7,-0.5299999999999998,2026-08-24,-0.815,-1.0175,In-family,,,False,,Subgroup,0.996866686518448,0.2935283860685179,history=Lower than own-history expected value; peers=Higher than peer-implied value; subgroup peers=2; peer model untrusted; pattern=mild weaker than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.25; transition mean=-0.33; transition delta=+0.08; transition magnitude delta=-0.08; transition degree=mild; transition degree score=0.65; component current-month sd=0.12; component historical month sd=1.25; transition degree scale source=current-month; actual-to-date z=0.64; mark z=0.54; transition z=0.08; pattern years=12,2026-06-24,2026-08-24,True
TW-Panhandle,Global_G15,15,regular,Global_G15_S01,1,supergroup,South Central,Mountain - Panhandle,3,Global_G15,Global_G15_S01,TW-Panhandle,GLOBAL,Summer,,Transwestn Perm FDt Com,ICE Transwestern Panhandle Pool FDt Com,"Transwestern, Permian Basin",Panhandle,TW-Panhandle,62,-1.2440322580645162,0.6190889913980279,0.22673613729682388,-0.9949999999999998,0.4262474999999998,-2.725,-0.5800000000000001,2026-08-24,-0.95,,No forward mark,,,False,,OwnHistoryOnly,,0.0,No forward mark,2026-06-24,2026-08-24,False
Waha,Global_G15,15,regular,Global_G15_S01,1,supergroup,South Central,SouthCentral - WesTex,3,Global_G15,Global_G15_S01,Waha,GLOBAL,Summer,WAHA,Waha FDt Com,,Waha,,Waha,62,-1.1952419354838708,0.6368251345409333,0.20521024138526542,-0.9175000000000001,0.3743565000000001,-2.7150000000000003,-0.54,2026-08-24,-0.815,-1.0362,In-family,,,False,,Subgroup,0.9964024694845286,0.3170774382173139,history=Lower than own-history expected value; peers=Lower than peer-implied value; subgroup peers=2; peer model untrusted; pattern=mild weaker than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.26; transition mean=-0.33; transition delta=+0.06; transition magnitude delta=-0.06; transition degree=mild; transition degree score=0.56; component current-month sd=0.12; component historical month sd=0.92; transition degree scale source=current-month; actual-to-date z=0.56; mark z=0.46; transition z=0.07; pattern years=26,2026-06-24,2026-08-24,True
TETCO-ELA,Global_G16,16,regular,Global_G16_S01,1,regular,South Central,SouthCentral - Perryville,3,Global_G16,Global_G16_S01,TETCO-ELA,GLOBAL,Summer,TETCO-ELA,TX Eastern E LA FDt Com,,"Texas Eastern, ELA",,TETCO-ELA,62,-0.29217741935483876,0.11047817441802375,0.056656138526967076,-0.2749999999999999,0.10378200000000042,-0.5699999999999998,-0.13500000000000023,2026-08-24,-0.3250000000000002,-0.2675,In-family,,,False,,Subgroup,0.9368069025073902,0.0722668670867767,history=Higher than own-history expected value; peers=Higher than peer-implied value; subgroup peers=2; peer model untrusted; pattern=mild weaker than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.02; transition mean=-0.06; transition delta=+0.04; transition magnitude delta=-0.04; transition degree=mild; transition degree score=0.67; component current-month sd=0.06; component historical month sd=0.10; transition degree scale source=current-month; actual-to-date z=-1.11; mark z=-0.30; transition z=0.34; pattern years=26,2026-06-24,2026-08-24,True
TETCO-M1 24,Global_G16,16,regular,Global_G16_S01,1,regular,South Central,SouthCentral - Perryville,3,Global_G16,Global_G16_S01,TETCO-M1 24,GLOBAL,Summer,,TX Eastern M-1 24-in FDt Com,,,,TETCO-M1 24,62,-0.2868548387096775,0.11432350514510166,0.06035380656771464,-0.29500000000000015,0.10378200000000008,-0.52,-0.10000000000000009,2026-08-24,-0.30000000000000027,,No forward mark,,,False,,OwnHistoryOnly,,0.0,No forward mark,2026-06-24,2026-08-24,False
TETCO-M1 30,Global_G16,16,regular,Global_G16_S01,1,regular,South Central,SouthCentral - Perryville,3,Global_G16,Global_G16_S01,TETCO-M1 30,GLOBAL,Summer,,TX Eastern M-1 30-in (Kosi) FDt Com,,"Texas Eastern, M-1 30-in",,TETCO-M1 30,62,-0.2585483870967742,0.1178474531352742,0.06931446122937931,-0.23500000000000032,0.13714049999999936,-0.5299999999999998,-0.08000000000000007,2026-08-24,-0.33000000000000007,-0.2675,In-family,,,False,,Subgroup,0.943877411247526,0.2369832398160999,history=Lower than own-history expected value; peers=Lower than peer-implied value; subgroup peers=2; peer model untrusted; pattern=in-line transition; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.07; transition mean=-0.06; transition delta=-0.00; transition magnitude delta=+0.00; component current-month sd=0.08; component historical month sd=0.13; transition degree scale source=current-month; actual-to-date z=-0.06; mark z=-0.05; transition z=-0.03; pattern years=25,2026-06-24,2026-08-24,True
