Component,Parent_Group_Label,Subgroup_Label,Final Mark,Own_History_Expected_Value,Own_History_Delta,Own_History_Direction,Hist_Median,Hist_Effective_Scale,Hist_Robust_SD,Forward_Robust_Z,Forward_Abs_Z,Own_History_Range_Watch_Low,Own_History_Range_Watch_High,Own_History_Range_Outlier_Low,Own_History_Range_Outlier_High,Own_History_Range_Strong_Low,Own_History_Range_Strong_High,Chosen_Group_Level,Chosen_Group_Selected_Peer_Count,Chosen_Group_Reliability,Chosen_Group_Peer_Trusted,Chosen_Group_Direction_Agree,Chosen_Group_Peer_Implied_Final_Mark,Chosen_Group_Peer_Residual,Chosen_Group_Peer_Residual_Z,Chosen_Group_Peer_Signal,Chosen_Group_Peer_Score_v2,Chosen_Group_Peer_Direction,Chosen_Group_Mean_Pair_Scale,Chosen_Group_Peer_Range_Watch_Low,Chosen_Group_Peer_Range_Watch_High,Chosen_Group_Peer_Range_Outlier_Low,Chosen_Group_Peer_Range_Outlier_High,Chosen_Group_Peer_Range_Strong_Low,Chosen_Group_Peer_Range_Strong_High,Overall_Combined_Score,Group_Outlier_Flag,HistCal_Check_Type,HistCal_Window_Label,HistCal_Actual_Label,HistCal_CurrentMTD_Z,HistCal_Mark_Mean,HistCal_Mark_Delta,HistCal_Mark_Z,HistCal_Transition,HistCal_Transition_Mean,HistCal_Transition_Delta,HistCal_Transition_Magnitude_Delta,HistCal_Transition_Degree,HistCal_Transition_Degree_Score,HistCal_Component_CurrentMonth_SD,HistCal_Component_HistoricalMonth_SD,HistCal_Transition_Degree_Scale_Source,HistCal_Transition_Z,HistCal_Sample_Years,HistCal_Pattern,Rule_Hits,Outlier_Reasons
Panhandle,Global_G07,Global_G07_S01,-0.43,-0.52,0.09000000000000002,Higher than own-history expected value,-0.52,0.2298029999999997,0.2298029999999997,0.3916397958251204,0.3916397958251204,-0.9796059999999994,-0.060394000000000614,-1.209408999999999,0.16940899999999903,-1.4392119999999988,0.3992119999999988,Subgroup,4,0.9738207692037566,True,True,-0.4422888372514398,0.012288837251439838,0.3577419630451306,0.34837655362907094,0.35302820308604393,Higher than peer-implied value,0.04042853023548156,-0.49349927045139547,-0.39107840405148414,-0.5447097036513512,-0.3398679708515284,-0.5242255303713689,-0.36035214413151073,0.5272671446696665,In-family,forward_transition,,,0.4086432578039011,,,0.2285093888224676,-0.11054999999999998,-0.10108744446647393,-0.009462555533526054,0.009462555533526054,,,0.10176640735855158,0.3268714292262313,current-month,-0.04200477609039676,26,in-line transition,Below trust-gated watch / outlier / strong-outlier thresholds,history=Higher than own-history expected value; peers=Higher than peer-implied value; subgroup peers=4; peer model trusted; history/peer direction agree; pattern=in-line transition; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.11; transition mean=-0.10; transition delta=-0.01; transition magnitude delta=+0.01; component current-month sd=0.10; component historical month sd=0.33; transition degree scale source=current-month; actual-to-date z=0.41; mark z=0.23; transition z=-0.04; pattern years=26
EP-SJ Blanco Pool,Global_G02,Global_G02_S02,-0.47,-0.9675,0.49750000000000005,Higher than own-history expected value,-0.9675,0.9525705000000004,0.9525705000000004,0.5222710550032778,0.5222710550032778,-2.8726410000000007,0.9376410000000008,-3.8252115000000018,1.8902115000000015,-4.777782000000002,2.8427820000000015,Subgroup,2,0.9987875794294344,False,True,-0.48249756029207147,0.012497560292071514,0.4214744466501924,0.42096344236110594,0.0,Higher than peer-implied value,0.02409116486670765,-0.5126297883820615,-0.45236533220208136,-0.5427620164720517,-0.4222331041120913,-0.5307091252360556,-0.4342859953480873,0.5222710550032778,In-family,forward_transition,,,-0.10611060541798756,,,0.014036137473105696,-0.21799999999999997,-0.2718667825233177,0.053866782523317724,-0.053866782523317724,slight,0.3959062975560738,0.13605942329242277,0.4569972239712935,current-month,0.11338031674948951,26,slight weaker than history,Below trust-gated watch / outlier / strong-outlier thresholds,history=Higher than own-history expected value; peers=Higher than peer-implied value; subgroup peers=2; peer model untrusted; pattern=slight weaker than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.22; transition mean=-0.27; transition delta=+0.05; transition magnitude delta=-0.05; transition degree=slight; transition degree score=0.40; component current-month sd=0.14; component historical month sd=0.46; transition degree scale source=current-month; actual-to-date z=-0.11; mark z=0.01; transition z=0.11; pattern years=26
REX E-NGPL,Global_G01,Global_G01_S04,-0.3167,-0.41720000000000024,0.10050000000000026,Higher than own-history expected value,-0.41720000000000024,0.19436885999999998,0.19436885999999998,0.5170581336948741,0.5170581336948741,-0.8059377200000002,-0.028462280000000284,-1.0003065800000002,0.1659065799999997,-1.1946754400000001,0.36027543999999967,Subgroup,2,0.9959750115522599,False,True,-0.33089999999999975,0.014199999999999768,0.7424626964781184,0.7394742927019159,0.0,Higher than peer-implied value,0.010343618015300966,-0.34385562192234026,-0.31794437807765924,-0.35681124384468077,-0.30498875615531873,-0.3516289950757446,-0.3101710049242549,0.5170581336948741,In-family,forward_transition,,,0.4548778326573428,,,-0.0743827940934549,-0.11660000000000004,-0.050945010258864144,-0.0656549897411359,0.0656549897411359,mild,0.7109743844030685,0.0923450846914261,0.16242416736499696,current-month,-0.5125013521583762,11,mild stronger than history,Below trust-gated watch / outlier / strong-outlier thresholds,history=Higher than own-history expected value; peers=Higher than peer-implied value; subgroup peers=2; peer model untrusted; pattern=mild stronger than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.12; transition mean=-0.05; transition delta=-0.07; transition magnitude delta=+0.07; transition degree=mild; transition degree score=0.71; component current-month sd=0.09; component historical month sd=0.16; transition degree scale source=current-month; actual-to-date z=0.45; mark z=-0.07; transition z=-0.51; pattern years=11
Socal-Ehrenberg,Global_G11,Global_G11_S02,0.1,-0.41179999999999994,0.5117999999999999,Higher than own-history expected value,-0.41179999999999994,1.1840043600000003,1.1840043600000003,0.43226192173819344,0.43226192173819344,-2.7798087200000006,1.9562087200000007,-3.963813080000001,3.140213080000001,-5.147817440000001,4.324217440000002,Parent,4,0.9692708225941871,True,False,0.12169999073246025,-0.021699990732460265,-0.284816675480442,0.27606449333146965,0.28040643931418874,Lower than peer-implied value,0.10210086996288978,-0.007933401503531265,0.25133338296845176,-0.1375667937395228,0.3809667752044433,-0.08571343684512615,0.32911341831004665,0.5152457085640383,In-family,forward_transition,,,-0.41571915332205844,,,-0.014317162474513083,-0.3041999999999999,-0.7188723589393129,0.414672358939313,-0.414672358939313,very strong,2.1240961781519547,0.195222967398818,1.21669890447833,current-month,0.4627453601412883,12,very strong weaker than history,Below trust-gated watch / outlier / strong-outlier thresholds,history=Higher than own-history expected value; peers=Lower than peer-implied value; parent peers=4; peer model trusted; history/peer direction disagree; pattern=very strong weaker than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.30; transition mean=-0.72; transition delta=+0.41; transition magnitude delta=-0.41; transition degree=very strong; transition degree score=2.12; component current-month sd=0.20; component historical month sd=1.22; transition degree scale source=current-month; actual-to-date z=-0.42; mark z=-0.01; transition z=0.46; pattern years=12
TW-Blanco,Global_G02,Global_G02_S02,-0.47,-0.96,0.49,Higher than own-history expected value,-0.96,0.9933419999999998,0.9933419999999998,0.4932842867813906,0.4932842867813906,-2.9466839999999994,1.0266839999999997,-3.9400259999999996,2.0200259999999997,-4.933368,3.0133679999999994,Subgroup,2,0.9984762446163866,False,False,-0.4425002914311072,-0.027499708568892795,-0.8262531460347171,0.8249941383552192,0.0,Lower than peer-implied value,0.033358067924240446,-0.48422968114783266,-0.40077090171438173,-0.5259590708645581,-0.3590415119976563,-0.5092673149778679,-0.37573326788434647,0.4932842867813906,In-family,forward_transition,,,-0.19140601016216513,,,-0.09007328455743308,-0.2126999999999999,-0.2855393240280042,0.0728393240280043,-0.0728393240280043,mild,0.5370477995315736,0.13562912666532956,0.30990115253121586,current-month,0.14663777000339207,16,mild weaker than history,Below trust-gated watch / outlier / strong-outlier thresholds,history=Higher than own-history expected value; peers=Lower than peer-implied value; subgroup peers=2; peer model untrusted; pattern=mild weaker than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.21; transition mean=-0.29; transition delta=+0.07; transition magnitude delta=-0.07; transition degree=mild; transition degree score=0.54; component current-month sd=0.14; component historical month sd=0.31; transition degree scale source=current-month; actual-to-date z=-0.19; mark z=-0.09; transition z=0.15; pattern years=16
REX E-MidW,Global_G01,Global_G01_S04,-0.3167,-0.4175,0.1008,Higher than own-history expected value,-0.4175,0.21067746000000015,0.21067746000000015,0.47845649933315093,0.47845649933315093,-0.8388549200000003,0.003854920000000317,-1.0495323800000005,0.21453238000000052,-1.2602098400000006,0.4252098400000006,Subgroup,2,0.9924347072379978,False,False,-0.3025000000000002,-0.014199999999999768,-0.7424626964781184,0.7368457488143958,0.0,Lower than peer-implied value,0.018383943302253306,-0.3255673504131844,-0.279432649586816,-0.3486347008263686,-0.2563652991736318,-0.3394077606610949,-0.2655922393389055,0.47845649933315093,In-family,forward_transition,,,0.4734494706396776,,,-0.12238704223151331,-0.13149999999999995,-0.054985070782924535,-0.07651492921707542,0.07651492921707542,mild,0.7871037140443349,0.09721073328941959,0.16892743086022016,current-month,-0.6159995305870815,12,mild stronger than history,Below trust-gated watch / outlier / strong-outlier thresholds,history=Higher than own-history expected value; peers=Lower than peer-implied value; subgroup peers=2; peer model untrusted; pattern=mild stronger than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.13; transition mean=-0.05; transition delta=-0.08; transition magnitude delta=+0.08; transition degree=mild; transition degree score=0.79; component current-month sd=0.10; component historical month sd=0.17; transition degree scale source=current-month; actual-to-date z=0.47; mark z=-0.12; transition z=-0.62; pattern years=12
Iroquois (into),Global_G05,Global_G05_S01,-0.2162,-0.3124999999999998,0.09629999999999977,Higher than own-history expected value,-0.3124999999999998,0.2075640000000005,0.2075640000000005,0.4639532866971129,0.4639532866971129,-0.7276280000000008,0.10262800000000122,-0.9351920000000012,0.3101920000000017,-1.1427560000000017,0.5177560000000022,Subgroup,3,0.5237209596623331,False,True,-0.5142853222502229,0.2980853222502229,2.7236897630449746,1.4264534165243867,0.0,Higher than peer-implied value,0.1659604919738653,-0.8009437728014814,-0.22762687169896445,-1.0876022233527398,0.05903157885229404,-0.9729388431322366,-0.05563180136820933,0.4639532866971129,In-family,forward_transition,,,0.38256013068687783,,,0.3734553382952563,-0.13619999999999993,-0.16897321009398134,0.0327732100939814,-0.0327732100939814,slight,0.2836902953155787,0.11552460776821531,0.308960307106571,current-month,0.151645504083705,26,slight weaker than history,Below trust-gated watch / outlier / strong-outlier thresholds,history=Higher than own-history expected value; peers=moderately above peer-implied value; subgroup peers=3; peer model untrusted; pattern=slight weaker than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.14; transition mean=-0.17; transition delta=+0.03; transition magnitude delta=-0.03; transition degree=slight; transition degree score=0.28; component current-month sd=0.12; component historical month sd=0.31; transition degree scale source=current-month; actual-to-date z=0.38; mark z=0.37; transition z=0.15; pattern years=26
NGPL-Midcont Pool,Global_G07,Global_G07_S01,-0.3936,-0.45999999999999996,0.06639999999999996,Higher than own-history expected value,-0.45999999999999996,0.185325,0.185325,0.35828949143396716,0.35828949143396716,-0.8306499999999999,-0.08934999999999998,-1.015975,0.09597500000000003,-1.2012999999999998,0.2813,Subgroup,4,0.9583143249683913,True,True,-0.39830143763979303,0.004701437639792997,0.06840289355553353,0.06555147276355584,0.06696200724182307,Higher than peer-implied value,0.04490497219982179,-0.4556404825702616,-0.3409623927093245,-0.5129795275007302,-0.28362334777885595,-0.4900439095285427,-0.30655896575104336,0.364493168778051,In-family,forward_transition,,,0.4288294147199071,,,0.22088870402951033,-0.12884999999999996,-0.12278633445336072,-0.006063665546639244,0.006063665546639244,,,0.08907323765681059,0.3358331687239461,current-month,-0.026086392578238093,26,in-line transition,Below trust-gated watch / outlier / strong-outlier thresholds,history=Higher than own-history expected value; peers=Higher than peer-implied value; subgroup peers=4; peer model trusted; history/peer direction agree; pattern=in-line transition; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.13; transition mean=-0.12; transition delta=-0.01; transition magnitude delta=+0.01; component current-month sd=0.09; component historical month sd=0.34; transition degree scale source=current-month; actual-to-date z=0.43; mark z=0.22; transition z=-0.03; pattern years=26
REX E-ANR,Global_G01,Global_G01_S01,-0.3167,-0.30000000000000004,-0.016699999999999937,Lower than own-history expected value,-0.30000000000000004,0.12602100000000027,0.12602100000000027,-0.13251759627363616,0.13251759627363616,-0.5520420000000006,-0.0479579999999995,-0.6780630000000009,0.07806300000000077,-0.8040840000000011,0.20408400000000104,Subgroup,13,0.9684969609863552,True,False,-0.3264992627915883,0.009799262791588312,0.3426589817539117,0.3318641824833424,0.33721839043909874,Higher than peer-implied value,0.036856059110137646,-0.3733126189289019,-0.27968590665427473,-0.4201259750662154,-0.2328725505169612,-0.40140063261129,-0.2515978929718866,0.3623218957949945,In-family,forward_transition,,,0.3492239176792655,,,0.11281158022343513,-0.09670000000000023,-0.07257010657986453,-0.024129893420135703,0.024129893420135703,slight,0.2538331039860794,0.09506204289830937,0.166248815403023,current-month,-0.1604845688547625,11,slight stronger than history,Below trust-gated watch / outlier / strong-outlier thresholds,history=Lower than own-history expected value; peers=Higher than peer-implied value; subgroup peers=13; peer model trusted; history/peer direction disagree; pattern=slight stronger than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.10; transition mean=-0.07; transition delta=-0.02; transition magnitude delta=+0.02; transition degree=slight; transition degree score=0.25; component current-month sd=0.10; component historical month sd=0.17; transition degree scale source=current-month; actual-to-date z=0.35; mark z=0.11; transition z=-0.16; pattern years=11
TGP-Z6 200L North,Global_G05,Global_G05_S01,-0.445,-0.3450000000000002,-0.09999999999999981,Lower than own-history expected value,-0.3450000000000002,0.3409979999999993,0.3409979999999993,-0.29325685194634576,0.29325685194634576,-1.0269959999999987,0.3369959999999984,-1.3679939999999982,0.6779939999999978,-1.7089919999999974,1.018991999999997,Subgroup,3,0.8006568454646201,True,False,-0.488186341473746,0.04318634147374604,0.22167328652736354,0.17748423431477378,0.19835199400900555,Higher than peer-implied value,0.18564353864790123,-0.7475246300819104,-0.22884805286558163,-1.0068629186900748,0.03049023574258275,-0.903127603246809,-0.073245079700683,0.35403826733960486,In-family,forward_transition,,,-0.08340347252220351,,,0.49018797611626613,-0.34,-0.4833148354745293,0.14331483547452928,-0.14331483547452928,mild,0.6664544878761484,0.2150406938232854,0.6400514315601137,current-month,0.2864833267046366,7,mild weaker than history,Below trust-gated watch / outlier / strong-outlier thresholds,history=Lower than own-history expected value; peers=Higher than peer-implied value; subgroup peers=3; peer model trusted; history/peer direction disagree; pattern=mild weaker than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.34; transition mean=-0.48; transition delta=+0.14; transition magnitude delta=-0.14; transition degree=mild; transition degree score=0.67; component current-month sd=0.22; component historical month sd=0.64; transition degree scale source=current-month; actual-to-date z=-0.08; mark z=0.49; transition z=0.29; pattern years=7
TGP-Z0 South,Global_G04,Global_G04_S02,-0.4938,-0.4626000000000001,-0.031199999999999894,Lower than own-history expected value,-0.4626000000000001,0.0950346600000004,0.0950346600000004,-0.32830127450342605,0.32830127450342605,-0.6526693200000009,-0.27253067999999936,-0.7477039800000014,-0.17749601999999892,-0.8427386400000016,-0.08246135999999854,Subgroup,2,0.9780294843141641,False,True,-0.4771999999999998,-0.016600000000000226,-1.0178678733919553,0.9955047913134889,0.0,Lower than peer-implied value,0.009050957129032774,-0.4886400664496265,-0.4657599335503731,-0.5000801328992531,-0.45431986710074646,-0.4955041063194025,-0.4588958936805971,0.32830127450342605,In-family,forward_transition,,,-0.2811832441823393,,,-0.9899624070114108,-0.19520000000000004,-0.028825731982968204,-0.16637426801703184,0.16637426801703184,strong,1.599291703649999,0.104029970040689,0.17043646226584086,current-month,-1.635563422714349,12,stronger than history,Below trust-gated watch / outlier / strong-outlier thresholds,history=Lower than own-history expected value; peers=Lower than peer-implied value; subgroup peers=2; peer model untrusted; pattern=stronger than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.20; transition mean=-0.03; transition delta=-0.17; transition magnitude delta=+0.17; transition degree=strong; transition degree score=1.60; component current-month sd=0.10; component historical month sd=0.17; transition degree scale source=current-month; actual-to-date z=-0.28; mark z=-0.99; transition z=-1.64; pattern years=12
Transco-Z5,Global_OUTLIER,Global_OUTLIER_S08,0.3775,0.45500000000000007,-0.07750000000000007,Lower than own-history expected value,0.45500000000000007,0.24462900000000004,0.24462900000000004,-0.3168062658147646,0.3168062658147646,-0.03425800000000001,0.9442580000000002,-0.2788870000000001,1.1888870000000002,-0.5235160000000001,1.4335160000000002,OwnHistoryOnly,0,,False,False,,,,,0.0,,,,,,,,,0.3168062658147646,In-family,forward_transition,,,0.2104531004168573,,,1.3892302289797853,-0.08749999999999986,-0.2789331968545664,0.19143319685456656,-0.19143319685456656,moderate,1.265164298173983,0.15131093813733354,0.3521121370266818,current-month,0.3444327708326932,26,moderate weaker than history,Below trust-gated watch / outlier / strong-outlier thresholds,history=Lower than own-history expected value; pattern=moderate weaker than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.09; transition mean=-0.28; transition delta=+0.19; transition magnitude delta=-0.19; transition degree=moderate; transition degree score=1.27; component current-month sd=0.15; component historical month sd=0.35; transition degree scale source=current-month; actual-to-date z=0.21; mark z=1.39; transition z=0.34; pattern years=26
TGP-Mahwah,Global_G08,Global_G08_S02,-0.8135,-0.7531000000000003,-0.060399999999999676,Lower than own-history expected value,-0.7531000000000003,0.2032644600000003,0.2032644600000003,-0.2971498313084323,0.2971498313084323,-1.159628920000001,-0.3465710799999997,-1.3628933800000014,-0.14330661999999939,-1.5661578400000016,0.05995784000000093,Subgroup,2,0.9833436996626899,False,False,-0.8389551983612232,0.02545519836122326,1.12244776331226,1.103751936253589,0.0,Higher than peer-implied value,0.012924016027678948,-0.8552464642245493,-0.8226639324978972,-0.8715377300878755,-0.806372666634571,-0.865021223742545,-0.8128891729799015,0.2971498313084323,In-family,forward_transition,,,-0.4541273377059724,,,0.5448403160640017,0.0010499999999998844,-0.32040477985364657,0.32145477985364646,-0.3193547798536467,very strong,7.0407896707630915,0.045357807119245266,0.4367086317339895,current-month,1.3648564575956321,8,very strong weaker than history,Below trust-gated watch / outlier / strong-outlier thresholds,history=Lower than own-history expected value; peers=Higher than peer-implied value; subgroup peers=2; peer model untrusted; pattern=very strong weaker than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=+0.00; transition mean=-0.32; transition delta=+0.32; transition magnitude delta=-0.32; transition degree=very strong; transition degree score=7.04; component current-month sd=0.05; component historical month sd=0.44; transition degree scale source=current-month; actual-to-date z=-0.45; mark z=0.54; transition z=1.36; pattern years=8
Carthage,Global_G01,Global_G01_S01,-0.3433,-0.375,0.031700000000000006,Higher than own-history expected value,-0.375,0.12602099999999994,0.12602099999999994,0.25154537735774213,0.25154537735774213,-0.6270419999999999,-0.12295800000000012,-0.7530629999999998,0.003062999999999816,-0.8790839999999998,0.12908399999999975,Subgroup,13,0.9027527668358145,True,False,-0.33662412966879895,-0.006675870331201058,-0.04094933711265468,0.03696712737854151,0.03890731757793568,Lower than peer-implied value,0.06516403292170757,-0.42235427369588274,-0.25089398564171517,-0.5080844177229664,-0.16516384161463143,-0.473792360112133,-0.19945589922546494,0.2545365518568192,In-family,forward_transition,,,-0.2979211020785379,,,-0.22681750395577768,-0.06725000000000009,-0.05323644261649269,-0.014013557383507395,0.014013557383507395,,,0.05761945562626102,0.17584594496206152,current-month,-0.09399727403129379,26,in-line transition,Below trust-gated watch / outlier / strong-outlier thresholds,history=Higher than own-history expected value; peers=Lower than peer-implied value; subgroup peers=13; peer model trusted; history/peer direction disagree; pattern=in-line transition; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.07; transition mean=-0.05; transition delta=-0.01; transition magnitude delta=+0.01; component current-month sd=0.06; component historical month sd=0.18; transition degree scale source=current-month; actual-to-date z=-0.30; mark z=-0.23; transition z=-0.09; pattern years=26
GTN-Kingsgate,Global_OUTLIER,Global_OUTLIER_S03,-1.6245,-1.7125000000000001,0.08800000000000008,Higher than own-history expected value,-1.7125000000000001,0.3595305000000002,0.3595305000000002,0.2447636570471769,0.2447636570471769,-2.4315610000000003,-0.9934389999999997,-2.7910915000000007,-0.6339084999999995,-3.150622000000001,-0.27437799999999934,OwnHistoryOnly,0,,False,False,,,,,0.0,,,,,,,,,0.2447636570471769,In-family,forward_transition,,,-0.13846924612962438,,,0.03184514637094544,-0.1995,-0.3975517855326015,0.1980517855326015,-0.1980517855326015,very strong,2.1431513181540836,0.09241148016705855,1.1897924573610952,current-month,0.5039207835191934,26,very strong weaker than history,Below trust-gated watch / outlier / strong-outlier thresholds,history=Higher than own-history expected value; pattern=very strong weaker than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.20; transition mean=-0.40; transition delta=+0.20; transition magnitude delta=-0.20; transition degree=very strong; transition degree score=2.14; component current-month sd=0.09; component historical month sd=1.19; transition degree scale source=current-month; actual-to-date z=-0.14; mark z=0.03; transition z=0.50; pattern years=26
AGT-CG (non-G),Global_G05,Global_G05_S02,-0.5492,-0.4650000000000003,-0.08419999999999972,Lower than own-history expected value,-0.4650000000000003,0.3484109999999998,0.3484109999999998,-0.2416686040337411,0.2416686040337411,-1.161822,0.2318219999999993,-1.5102329999999997,0.5802329999999991,-1.8586439999999995,0.9286439999999989,Subgroup,2,0.9531428535432911,False,True,-0.515,-0.03420000000000001,-0.3548859072938385,0.3382569663603491,0.0,Lower than peer-implied value,0.09636900000000008,-0.6383867052135793,-0.3916132947864207,-0.7617734104271586,-0.2682265895728414,-0.7124187283417269,-0.3175812716582731,0.2416686040337411,In-family,forward_transition,,,0.8515755401993065,,,0.24616805756136945,-0.5692,-0.3427510626050492,-0.22644893739495087,0.22644893739495087,mild,0.5680391118418604,0.39865025607249605,0.6297265143173469,current-month,-0.6298355699522373,26,mild stronger than history,Below trust-gated watch / outlier / strong-outlier thresholds,history=Lower than own-history expected value; peers=Lower than peer-implied value; subgroup peers=2; peer model untrusted; pattern=mild stronger than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.57; transition mean=-0.34; transition delta=-0.23; transition magnitude delta=+0.23; transition degree=mild; transition degree score=0.57; component current-month sd=0.40; component historical month sd=0.63; transition degree scale source=current-month; actual-to-date z=0.85; mark z=0.25; transition z=-0.63; pattern years=26
Millennium-Ramapo,Global_G08,Global_G08_S02,-0.8135,-0.7677999999999998,-0.045700000000000185,Lower than own-history expected value,-0.7677999999999998,0.18977280000000016,0.18977280000000016,-0.2408142789693789,0.2408142789693789,-1.1473456000000002,-0.3882543999999995,-1.3371184000000003,-0.19848159999999937,-1.5268912000000006,-0.008708799999999184,Subgroup,2,0.9807728948378605,False,False,-0.8433856806186325,0.02988568061863261,1.6220226533384365,1.590835853207326,0.0,Higher than peer-implied value,0.01305227157009575,-0.8598601671205889,-0.8269111941166761,-0.8763346536225454,-0.8104367076147196,-0.8697448590217628,-0.8170265022155022,0.2408142789693789,In-family,forward_transition,,,-0.3841039782205716,,,0.5641973130484571,0.008900000000000019,-0.2958684423063108,0.30476844230631084,-0.2869684423063108,very strong,5.242340914525259,0.054740515160162644,0.43823683732395535,current-month,1.4167756715840847,8,very strong weaker than history,Below trust-gated watch / outlier / strong-outlier thresholds,history=Lower than own-history expected value; peers=Higher than peer-implied value; subgroup peers=2; peer model untrusted; pattern=very strong weaker than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=+0.01; transition mean=-0.30; transition delta=+0.30; transition magnitude delta=-0.29; transition degree=very strong; transition degree score=5.24; component current-month sd=0.05; component historical month sd=0.44; transition degree scale source=current-month; actual-to-date z=-0.38; mark z=0.56; transition z=1.42; pattern years=8
TGP-Z6 200L South,Global_G05,Global_G05_S02,-0.545,-0.5025,-0.04250000000000009,Lower than own-history expected value,-0.5025,0.24462900000000004,0.24462900000000004,-0.17373246835003245,0.17373246835003245,-0.991758,-0.013241999999999865,-1.2363870000000001,0.23138700000000023,-1.481016,0.4760160000000002,Subgroup,2,0.9753581580684636,False,False,-0.5792,0.03420000000000001,0.3548859072938385,0.34614086486257384,0.0,Higher than peer-implied value,0.07370596184484259,-0.6724890285386528,-0.4859109714613473,-0.7657780570773054,-0.39262194292269464,-0.7284624456618444,-0.4299375543381557,0.17373246835003245,In-family,forward_transition,,,0.8756247859876414,,,0.7269742479683872,-0.4275000000000001,-0.3395630987349259,-0.0879369012650742,0.0879369012650742,slight,0.24448522602451878,0.35968186174266104,0.5160810772279322,current-month,-0.3142004705285942,7,slight stronger than history,Below trust-gated watch / outlier / strong-outlier thresholds,history=Lower than own-history expected value; peers=Higher than peer-implied value; subgroup peers=2; peer model untrusted; pattern=slight stronger than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.43; transition mean=-0.34; transition delta=-0.09; transition magnitude delta=+0.09; transition degree=slight; transition degree score=0.24; component current-month sd=0.36; component historical month sd=0.52; transition degree scale source=current-month; actual-to-date z=0.88; mark z=0.73; transition z=-0.31; pattern years=7
NGPL-STX,Global_G04,Global_G04_S02,-0.4775,-0.4674999999999998,-0.010000000000000175,Lower than own-history expected value,-0.4674999999999998,0.10007549999999983,0.10007549999999983,-0.0999245569594975,0.0999245569594975,-0.6676509999999994,-0.26734900000000017,-0.7677264999999993,-0.1672735000000003,-0.8678019999999991,-0.06719800000000048,Subgroup,2,0.9822486696568047,False,False,-0.4941000000000002,0.016600000000000226,1.0178678733919553,0.999799364525649,0.0,Higher than peer-implied value,0.015564836880113,-0.5137310650430158,-0.47446893495698467,-0.5333621300860313,-0.4548378699139691,-0.5255097040688251,-0.46269029593117533,0.0999245569594975,In-family,forward_transition,,,-0.3206017815129455,,,-0.5199628209192947,-0.15725000000000006,-0.07131677102886547,-0.08593322897113459,0.08593322897113459,moderate,1.168533362576807,0.07353938853884134,0.16703906096557397,current-month,-0.5774974562277511,24,moderate stronger than history,Below trust-gated watch / outlier / strong-outlier thresholds,history=Lower than own-history expected value; peers=Higher than peer-implied value; subgroup peers=2; peer model untrusted; pattern=moderate stronger than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.16; transition mean=-0.07; transition delta=-0.09; transition magnitude delta=+0.09; transition degree=moderate; transition degree score=1.17; component current-month sd=0.07; component historical month sd=0.17; transition degree scale source=current-month; actual-to-date z=-0.32; mark z=-0.52; transition z=-0.58; pattern years=24
Lebanon,Global_G01,Global_G01_S01,,-0.4399999999999997,,,-0.4399999999999997,0.1890314999999999,0.1890314999999999,,,-0.8180629999999995,-0.06193699999999991,-1.0070944999999996,0.1270945,-1.1961259999999994,0.3161259999999999,OwnHistoryOnly,0,,False,False,,,,,0.0,,,,,,,,,0.0,No forward mark,forward_transition,,,,,,,,,,,,,,,,,18,,No forward mark available.,No forward mark
TETCO-M1 24,Global_G01,Global_G01_S01,,-0.31750000000000034,,,-0.31750000000000034,0.08524950000000081,0.08524950000000081,,,-0.48799900000000196,-0.14700099999999872,-0.5732485000000027,-0.061751499999997905,-0.6584980000000036,0.023498000000002905,OwnHistoryOnly,0,,False,False,,,,,0.0,,,,,,,,,0.0,No forward mark,forward_transition,,,,,,,,,,,,,,,,,16,,No forward mark available.,No forward mark
Bennington,Global_G01,Global_G01_S03,,-0.35870000000000024,,,-0.35870000000000024,0.12957923999999954,0.12957923999999954,,,-0.6178584799999993,-0.09954152000000116,-0.7474377199999989,0.03003771999999838,-0.8770169599999984,0.15961695999999792,OwnHistoryOnly,0,,False,False,,,,,0.0,,,,,,,,,0.0,No forward mark,forward_transition,,,,,,,,,,,,,,,,,7,,No forward mark available.,No forward mark
