Price Region,Pair Key,Rich Leg,Cheap Leg,Trade Direction,Current Spread,Fair Spread Full,Fair Spread 40D,Fair Spread 20D,Dislocation,Robust Z Full,Robust Z 40D,Robust Z 20D,Percentile,Window Agreement,Paired Dates,Overlap,Qualified,Confidence Score,Quality Flags,5d Event Count,5d Hit Rate,5d Mean Favorable Move,5d Median Favorable Move,10d Event Count,10d Hit Rate,10d Mean Favorable Move,10d Median Favorable Move,20d Event Count,20d Hit Rate,20d Mean Favorable Move,20d Median Favorable Move
Northeast - Demand,Transco-165 :: Transco-Z6 (non-NY north),Transco-Z6 (non-NY north),Transco-165,Short Transco-Z6 (non-NY north) / Long Transco-165,0.32980000000000004,0.3537,0.3849,0.36565000000000003,-0.023899999999999977,-0.6083143076034188,-1.876991961977796,-7.800159266850321,39.39393939393939,1.0,99,1.0,False,76.08314307603419,insufficient_backtest_events,2,,,,1,,,,0,,,
SouthCentral - Midcon,EGT-Flex :: NGPL-Midcont Pool,NGPL-Midcont Pool,EGT-Flex,Short NGPL-Midcont Pool / Long EGT-Flex,0.07999999999999996,0.08579999999999999,0.09239999999999998,0.0902,-0.005800000000000027,-0.4033037530891006,-1.0454606771887236,-1.1096460881711754,32.323232323232325,1.0,99,1.0,False,74.03303753089101,insufficient_backtest_events,0,,,,0,,,,0,,,
SouthCentral - Midcon,EGT-Flex :: OGT,OGT,EGT-Flex,Short OGT / Long EGT-Flex,0.15249999999999997,0.1558,0.15750000000000003,0.15175,-0.003300000000000025,-0.12031456790663672,-0.3876383675152899,0.12970976143780252,42.42424242424242,0.6666666666666666,99,1.0,False,64.5364790123997,insufficient_backtest_events,1,,,,1,,,,1,,,
SouthCentral - Midcon,EGT-Flex :: Panhandle,Panhandle,EGT-Flex,Short Panhandle / Long EGT-Flex,0.135,0.1507,0.15075,0.13804999999999998,-0.015699999999999992,-0.6496628787596636,-0.8364747607682167,-0.6636118762592258,23.232323232323232,1.0,99,1.0,False,76.49662878759663,insufficient_backtest_events,1,,,,1,,,,1,,,
SouthCentral - Midcon,EGT-Flex :: Southern Star,Southern Star,EGT-Flex,Short Southern Star / Long EGT-Flex,0.13,0.15050000000000002,0.1465,0.13805,-0.020500000000000018,-0.973736659807766,-1.025723274780075,-1.3745950920978682,6.0606060606060606,1.0,99,1.0,True,79.73736659807766,insufficient_backtest_events,1,,,,1,,,,1,,,
SouthCentral - Midcon,NGPL-Midcont Pool :: OGT,NGPL-Midcont Pool,OGT,Short NGPL-Midcont Pool / Long OGT,0.07250000000000001,0.06890000000000002,0.06780000000000003,0.06640000000000001,0.003599999999999992,0.2728277229343519,1.0931401963931244,1.2857480102522552,64.64646464646465,1.0,99,1.0,False,72.72827722934352,insufficient_backtest_events,1,,,,1,,,,1,,,
SouthCentral - Midcon,NGPL-Midcont Pool :: Panhandle,Panhandle,NGPL-Midcont Pool,Short Panhandle / Long NGPL-Midcont Pool,0.05500000000000005,0.06499999999999995,0.06,0.051199999999999996,-0.009999999999999898,-0.757854785928754,-0.6744907594765877,0.4419077389674307,12.121212121212121,0.6666666666666666,99,1.0,False,70.91188119262087,insufficient_backtest_events,6,,,,3,,,,2,,,
SouthCentral - Midcon,NGPL-Midcont Pool :: Southern Star,Southern Star,NGPL-Midcont Pool,Short Southern Star / Long NGPL-Midcont Pool,0.050000000000000044,0.06370000000000003,0.057150000000000006,0.05165000000000003,-0.01369999999999999,-1.169686506940421,-0.8387145965665437,-0.27822743828409274,10.1010101010101,1.0,99,1.0,False,81.69686506940421,insufficient_backtest_events,7,,,,3,,,,2,,,
SouthCentral - Midcon,OGT :: Panhandle,Panhandle,OGT,Short Panhandle / Long OGT,-0.01749999999999996,-0.0035999999999999366,-0.010300000000000004,-0.01040000000000002,-0.013900000000000023,-2.604283765756904,-1.38752384806614,-2.0378231456526823,4.040404040404041,1.0,99,1.0,True,96.04283765756904,insufficient_backtest_events,3,,,,1,,,,1,,,
SouthCentral - Midcon,OGT :: Southern Star,Southern Star,OGT,Short Southern Star / Long OGT,-0.022499999999999964,-0.007400000000000073,-0.0121,-0.012850000000000028,-0.015099999999999891,-1.357974729079524,-3.188501772071156,-5.659857242564375,1.0101010101010102,1.0,99,1.0,True,83.57974729079524,insufficient_backtest_events,5,,,,2,,,,1,,,
