Component,Parent_Group_Label,Parent_Group_Number,Parent_Group_Type,Subgroup_Label,Subgroup_Number,Subgroup_Type,REGION,PriceRegionLabel,Tree_Depth,Tree_Level_1,Tree_Level_2,Tree_Level_3,Scope,Season,Fin Basis Name,Platts Market,Platt Market w/ ICE in the name,Platts Forward Settle,GasDaily,ICE Market,Hist_Count,Hist_Mean,Hist_SD,Hist_Daily_Change_SD,Hist_Median,Hist_Robust_SD,Hist_Min,Hist_Max,History_Last_Date,History_Last_Basis,Final Mark,Mark_Basis,Hist_Effective_Scale,Own_History_Expected_Value,Own_History_Delta,Forward_Z,Forward_Robust_Z,Forward_Abs_Z,Has_Forward_Final_Mark,HistCal_Check_Type,HistCal_Window_Label,HistCal_Actual_Label,HistCal_Current_Month,HistCal_Mark_Month,HistCal_CurrentMTD_Basis,HistCal_CurrentMTD_Z,HistCal_Mark_Mean,HistCal_Mark_Delta,HistCal_Mark_Z,HistCal_Transition,HistCal_Transition_Mean,HistCal_Transition_Delta,HistCal_Transition_Magnitude_Delta,HistCal_Transition_Z,HistCal_Sample_Years,HistCal_Pattern,HistCal_Transition_Degree,HistCal_Transition_Degree_Score,HistCal_Component_CurrentMonth_SD,HistCal_Component_HistoricalMonth_SD,HistCal_Transition_Degree_Scale_Source,Parent_Model_Label,Parent_Group_Size,Parent_Peers_With_Final_Mark,Parent_Selected_Peer_Count,Parent_Selected_Peers,Parent_Avg_Selected_Corr,Parent_Min_Selected_Corr,Parent_Max_Selected_Corr,Parent_Mean_Pair_Scale,Parent_Reliability,Parent_Peer_Implied_Final_Mark,Parent_Peer_Residual,Parent_Peer_Residual_Z,Subgroup_Model_Label,Subgroup_Group_Size,Subgroup_Peers_With_Final_Mark,Subgroup_Selected_Peer_Count,Subgroup_Selected_Peers,Subgroup_Avg_Selected_Corr,Subgroup_Min_Selected_Corr,Subgroup_Max_Selected_Corr,Subgroup_Mean_Pair_Scale,Subgroup_Reliability,Subgroup_Peer_Implied_Final_Mark,Subgroup_Peer_Residual,Subgroup_Peer_Residual_Z,Chosen_Group_Level,Chosen_Group_Label,Chosen_Group_Selected_Peer_Count,Chosen_Group_Selected_Peers,Chosen_Group_Reliability,Chosen_Group_Peer_Implied_Final_Mark,Chosen_Group_Peer_Residual,Chosen_Group_Mean_Pair_Scale,Chosen_Group_Peer_Residual_Z,Chosen_Group_Peer_Signal,Own_History_Direction,Chosen_Group_Peer_Direction,Chosen_Group_Peer_Trusted,Chosen_Group_Direction_Agree,Chosen_Group_Peer_Score_v2,Own_History_Range_Watch_Low,Own_History_Range_Watch_High,Own_History_Range_Outlier_Low,Own_History_Range_Outlier_High,Own_History_Range_Strong_Low,Own_History_Range_Strong_High,Chosen_Group_Peer_Watch_Threshold_Z,Chosen_Group_Peer_Outlier_Threshold_Z,Chosen_Group_Peer_Strong_Threshold_Z,Chosen_Group_Peer_Range_Watch_Low,Chosen_Group_Peer_Range_Watch_High,Chosen_Group_Peer_Range_Outlier_Low,Chosen_Group_Peer_Range_Outlier_High,Chosen_Group_Peer_Range_Strong_Low,Chosen_Group_Peer_Range_Strong_High,Overall_Combined_Score,Group_Outlier_Flag,Outlier_Reasons,Plot_Flag_Label,Plot_Flag_Short,Plot_Annotate,Plot_Label_Text,Plot_Flag_Priority
EP-SJ Blanco Pool,Global_G04,4,regular,Global_G04_S01,1,supergroup,South Central,Mountain - WesTex,3,Global_G04,Global_G04_S01,EP-SJ Blanco Pool,GLOBAL,Autumn,,El Paso SanJuan FDt Com,,"El Paso, San Juan",,EP-SJ Blanco Pool,63,-0.611753968253968,0.5559369660908123,0.1557811513648911,-0.41500000000000004,0.17791200000000015,-2.405,-0.1200000000000001,2026-09-03,-0.7404999999999999,,,0.17791200000000015,-0.41500000000000004,,,,,False,balmo_transition,September 4-30,September 3,September,September,-0.7404999999999999,,,,,,,,,,26,,,,,,,Global_G04,9,0,8,EP-SJ Bondad Stn | TW-Blanco | NWP-Rocky Mtn | NWP-Wyoming | White River Hub | MountainWest-North | PG&E-Topock | Socal-Needles,0.9604764180413029,0.8781317487669185,0.9992146630191957,0.12551442996505408,0.9604764180413029,,,,Global_G04 | Global_G04_S01,3,0,2,EP-SJ Bondad Stn | TW-Blanco,0.9987652373068899,0.9983158115945842,0.9992146630191957,0.022235664288382105,0.9987652373068899,,,,OwnHistoryOnly,,0,,,,,,,,,,False,False,0.0,-0.7708240000000004,-0.05917599999999973,-0.9487360000000005,0.1187360000000004,-1.1266480000000008,0.2966480000000006,,,,,,,,,,0.0,No forward mark,No forward mark,,,False,,-1
EP-SJ Bondad Stn,Global_G04,4,regular,Global_G04_S01,1,supergroup,South Central,Mountain - WesTex,3,Global_G04,Global_G04_S01,EP-SJ Bondad Stn,GLOBAL,Autumn,,El Paso Bondad FDt Com,,,,EP-SJ Bondad Stn,63,-0.6161698412698412,0.5592186148878372,0.16188930896761417,-0.4049999999999998,0.185325,-2.42,-0.11000000000000032,2026-09-03,-0.7336999999999998,,,0.185325,-0.4049999999999998,,,,,False,balmo_transition,September 4-30,September 3,September,September,-0.7336999999999998,,,,,,,,,,26,,,,,,,Global_G04,9,0,8,EP-SJ Blanco Pool | TW-Blanco | NWP-Rocky Mtn | NWP-Wyoming | White River Hub | MountainWest-North | PG&E-Topock | Socal-Needles,0.9611837540204469,0.8814705523877429,0.9992146630191957,0.12306464620553705,0.9611837540204469,,,,Global_G04 | Global_G04_S01,3,0,2,EP-SJ Blanco Pool | TW-Blanco,0.998320518206969,0.9974263733947424,0.9992146630191957,0.02593554083051657,0.998320518206969,,,,OwnHistoryOnly,,0,,,,,,,,,,False,False,0.0,-0.7756499999999997,-0.034349999999999825,-0.9609749999999998,0.1509750000000002,-1.1462999999999997,0.33630000000000015,,,,,,,,,,0.0,No forward mark,No forward mark,,,False,,-1
TW-Blanco,Global_G04,4,regular,Global_G04_S01,1,supergroup,South Central,Mountain - WesTex,3,Global_G04,Global_G04_S01,TW-Blanco,GLOBAL,Autumn,,Transwestern-SJ FDt Com,,"Transwestern, San Juan Basin",,TW-Blanco,63,-0.5753952380952383,0.5549336805562158,0.16536050277452113,-0.38500000000000023,0.19273799999999983,-2.375,-0.03000000000000025,2026-09-03,-0.7199,,,0.19273799999999983,-0.38500000000000023,,,,,False,balmo_transition,September 4-30,September 3,September,September,-0.7199,,,,,,,,,,16,,,,,,,Global_G04,9,0,8,EP-SJ Blanco Pool | EP-SJ Bondad Stn | NWP-Rocky Mtn | NWP-Wyoming | White River Hub | MountainWest-North | PG&E-Topock | Socal-Needles,0.9584984540830044,0.8715093248051653,0.9983158115945843,0.1229195104348435,0.9584984540830044,,,,Global_G04 | Global_G04_S01,3,0,2,EP-SJ Blanco Pool | EP-SJ Bondad Stn,0.9978710924946634,0.9974263733947425,0.9983158115945843,0.03335684813198153,0.9978710924946634,,,,OwnHistoryOnly,,0,,,,,,,,,,False,False,0.0,-0.7704759999999999,0.00047599999999942133,-0.9632139999999997,0.19321399999999922,-1.1559519999999996,0.3859519999999991,,,,,,,,,,0.0,No forward mark,No forward mark,,,False,,-1
NWP-Rocky Mtn,Global_G04,4,regular,Global_G04_S02,2,supergroup,Rockies,Mountain - Opal,3,Global_G04,Global_G04_S02,NWP-Rocky Mtn,GLOBAL,Autumn,NWP-ROCKY MTN,Northwest Rocky Mountain Pool FDt Com,,"Northwest, Rocky Mountains",,NWP-Rocky Mtn,61,-0.5732622950819671,0.5590410882824073,0.14039969936549335,-0.3849999999999998,0.14826000000000011,-2.33,-0.14939999999999998,2026-09-03,-0.4558,,,0.14826000000000011,-0.3849999999999998,,,,,False,balmo_transition,September 4-30,September 3,September,September,-0.4558,,,,,,,,,,12,,,,,,,Global_G04,9,0,8,EP-SJ Blanco Pool | EP-SJ Bondad Stn | TW-Blanco | NWP-Wyoming | White River Hub | MountainWest-North | PG&E-Topock | Socal-Needles,0.9667895674736704,0.9054081250961394,0.9964843814920601,0.10701139768565454,0.9667895674736704,,,,Global_G04 | Global_G04_S02,3,0,2,NWP-Wyoming | White River Hub,0.9945368435502431,0.9925893056084262,0.9964843814920601,0.01997188994083902,0.9945368435502431,,,,OwnHistoryOnly,,0,,,,,,,,,,False,False,0.0,-0.68152,-0.08847999999999956,-0.8297800000000002,0.059780000000000555,-0.9780400000000002,0.20804000000000067,,,,,,,,,,0.0,No forward mark,No forward mark,,,False,,-1
NWP-Wyoming,Global_G04,4,regular,Global_G04_S02,2,supergroup,Rockies,Mountain - WesTex,3,Global_G04,Global_G04_S02,NWP-Wyoming,GLOBAL,Autumn,,NW S of Grn Rvr FDt Com,,"Northwest, Wyoming Pool",,NWP-Wyoming,63,-0.5928603174603174,0.5442026515743402,0.14294440795359437,-0.38000000000000034,0.13343399999999978,-2.33,-0.17000000000000037,2026-09-03,-0.3902000000000001,,,0.13343399999999978,-0.38000000000000034,,,,,False,balmo_transition,September 4-30,September 3,September,September,-0.3902000000000001,,,,,,,,,,26,,,,,,,Global_G04,9,0,8,EP-SJ Blanco Pool | EP-SJ Bondad Stn | TW-Blanco | NWP-Rocky Mtn | White River Hub | MountainWest-North | PG&E-Topock | Socal-Needles,0.9644752135042246,0.8876010911377458,0.9925893056084262,0.11059632640043594,0.9644752135042246,,,,Global_G04 | Global_G04_S02,3,0,2,NWP-Rocky Mtn | White River Hub,0.9921432474198852,0.9916971892313443,0.9925893056084262,0.016895907559145797,0.9921432474198852,,,,OwnHistoryOnly,,0,,,,,,,,,,False,False,0.0,-0.6468679999999999,-0.11313200000000079,-0.7803019999999996,0.020301999999998988,-0.9137359999999994,0.15373599999999876,,,,,,,,,,0.0,No forward mark,No forward mark,,,False,,-1
White River Hub,Global_G04,4,regular,Global_G04_S02,2,supergroup,South Central,Mountain - WesTex,3,Global_G04,Global_G04_S02,White River Hub,GLOBAL,Autumn,,White River Hub FDt Com,ICE Waha Hub West Texas FDt Com,White River Hub,,White River Hub,63,-0.5552412698412696,0.5430470687836281,0.1357727929527385,-0.38000000000000034,0.09636900000000058,-2.335,-0.17000000000000037,2026-09-03,-0.3952,,,0.09636900000000058,-0.38000000000000034,,,,,False,balmo_transition,September 4-30,September 3,September,September,-0.3952,,,,,,,,,,15,,,,,,,Global_G04,9,0,8,EP-SJ Blanco Pool | EP-SJ Bondad Stn | TW-Blanco | NWP-Rocky Mtn | NWP-Wyoming | MountainWest-North | PG&E-Topock | Socal-Needles,0.9660016465993615,0.9039434618739831,0.9964843814920601,0.11683530625278374,0.9660016465993615,,,,Global_G04 | Global_G04_S02,3,0,2,NWP-Rocky Mtn | NWP-Wyoming,0.9940907853617021,0.9916971892313442,0.9964843814920601,0.032698648173183166,0.9940907853617021,,,,OwnHistoryOnly,,0,,,,,,,,,,False,False,0.0,-0.5727380000000015,-0.18726199999999918,-0.6691070000000021,-0.09089299999999861,-0.7654760000000027,0.005476000000001979,,,,,,,,,,0.0,No forward mark,No forward mark,,,False,,-1
MountainWest-North,Global_G04,4,regular,Global_G04_S03,3,regular,Rockies,Mountain - WesTex,3,Global_G04,Global_G04_S03,MountainWest-North,GLOBAL,Autumn,,MountainWest FDt Com,ICE MountainWest North Pool FDt Com,,,MountainWest-North,60,-0.55425,0.575090136634456,0.15276317223516303,-0.3599999999999999,0.19273799999999983,-2.38,-0.18500000000000005,2026-09-02,-0.5149999999999997,,,0.19273799999999983,-0.3599999999999999,,,,,False,balmo_transition,September 4-30,September 3,September,September,-0.5149999999999997,,,,,,,,,,26,,,,,,,Global_G04,9,0,8,EP-SJ Blanco Pool | EP-SJ Bondad Stn | TW-Blanco | NWP-Rocky Mtn | NWP-Wyoming | White River Hub | PG&E-Topock | Socal-Needles,0.9711927080022533,0.9413083157107853,0.9899663286525284,0.11110964743259305,0.9711927080022533,,,,Global_G04 | Global_G04_S03,3,0,2,PG&E-Topock | Socal-Needles,0.9441872947625369,0.9413083157107853,0.9470662738142884,0.2074675917440571,0.9441872947625369,,,,OwnHistoryOnly,,0,,,,,,,,,,False,False,0.0,-0.7454759999999996,0.025475999999999777,-0.9382139999999993,0.21821399999999957,-1.1309519999999993,0.41095199999999943,,,,,,,,,,0.0,No forward mark,No forward mark,,,False,,-1
PG&E-Topock,Global_G04,4,regular,Global_G04_S03,3,regular,Rockies,West - California,3,Global_G04,Global_G04_S03,PG&E-Topock,GLOBAL,Autumn,,,ICE PG&E Topock FDt Com,,,PG&E-Topock,63,-0.3080920634920636,0.7158649325886759,0.21027793383510013,-0.13929999999999998,0.39867113999999987,-2.3160999999999996,0.7645,2026-09-03,-0.48,,,0.39867113999999987,-0.13929999999999998,,,,,False,balmo_transition,September 4-30,September 3,September,September,-0.48,,,,,,,,,,12,,,,,,,Global_G04,9,0,8,EP-SJ Blanco Pool | EP-SJ Bondad Stn | TW-Blanco | NWP-Rocky Mtn | NWP-Wyoming | White River Hub | MountainWest-North | Socal-Needles,0.9071483727471139,0.8715093248051653,0.982056404094928,0.2097698538442073,0.9071483727471139,,,,Global_G04 | Global_G04_S03,3,0,2,MountainWest-North | Socal-Needles,0.9645613389546083,0.9470662738142885,0.982056404094928,0.15597794591257239,0.9645613389546083,,,,OwnHistoryOnly,,0,,,,,,,,,,False,False,0.0,-0.9366422799999997,0.6580422799999998,-1.3353134199999996,1.0567134199999997,-1.7339845599999995,1.4553845599999995,,,,,,,,,,0.0,No forward mark,No forward mark,,,False,,-1
Socal-Needles,Global_G04,4,regular,Global_G04_S03,3,regular,West,West - California,3,Global_G04,Global_G04_S03,Socal-Needles,GLOBAL,Autumn,,,ICE Socal Needles FDt Com,,,Socal-Needles,63,-0.0816190476190476,0.7850909959293896,0.24319533317751615,0.15790000000000015,0.40549109999999977,-2.3108999999999997,1.141,2026-09-03,-0.4788999999999999,,,0.40549109999999977,0.15790000000000015,,,,,False,balmo_transition,September 4-30,September 3,September,September,-0.4788999999999999,,,,,,,,,,12,,,,,,,Global_G04,9,0,8,EP-SJ Blanco Pool | EP-SJ Bondad Stn | TW-Blanco | NWP-Rocky Mtn | NWP-Wyoming | White River Hub | MountainWest-North | PG&E-Topock,0.9093901830899156,0.8793081948699687,0.9820564040949281,0.33010028778582856,0.9093901830899156,,,,Global_G04 | Global_G04_S03,3,0,2,MountainWest-North | PG&E-Topock,0.9616823599028568,0.9413083157107854,0.9820564040949281,0.19880082859770581,0.9616823599028568,,,,OwnHistoryOnly,,0,,,,,,,,,,False,False,0.0,-0.6530821999999994,0.9688821999999997,-1.058573299999999,1.3743732999999994,-1.464064399999999,1.7798643999999992,,,,,,,,,,0.0,No forward mark,No forward mark,,,False,,-1
Socal-Border,Global_G05,5,regular,Global_G05_S01,1,supergroup,West,West - California,3,Global_G05,Global_G05_S01,Socal-Border,GLOBAL,Autumn,SOCAL-BORDER,SoCal Gas FDt Com,ICE Socal sellers' choice dlvd incl. CA production FDt Com,SoCal Gas,,Socal-Border,62,-0.014596774193548356,0.8941871931440677,0.4072026891544859,0.19250000000000012,0.44848649999999995,-2.3449999999999998,2.83,2026-09-02,-0.46999999999999975,-0.05099999999999971,Bid+Ask+Last,0.44848649999999995,0.19250000000000012,-0.24349999999999983,-0.04071096755306159,-0.5429371898596721,0.5429371898596721,True,balmo_transition,September 4-30,September 3,September,September,-0.46999999999999975,-0.869105377374171,-0.023627139201357804,-0.02737286079864191,-0.07040941761365524,0.41900000000000004,-0.3411925987992334,0.7601925987992335,0.07780740120076662,0.8951742697407662,26,opposite transition,,,0.0813172798364528,0.9630490230574226,historical same-month,Global_G05,8,1,7,Socal-Ehrenberg | KRGT-Del Pool | KRGT-Rec Pool | EP-S.Mainline | Socal-Citygate | GTN-Malin | Ruby-Rec Pool,0.9502945381833435,0.917328287540256,0.971941091203653,0.1392904014813523,0.9502945381833435,-0.09999999999999964,0.04899999999999993,1.201819898703756,Global_G05 | Global_G05_S01,2,0,1,Socal-Ehrenberg,0.9686491615127931,0.9686491615127931,0.9686491615127931,0.05367012000000001,0.9686491615127931,,,,Parent,Global_G05,7,Socal-Ehrenberg | KRGT-Del Pool | KRGT-Rec Pool | EP-S.Mainline | Socal-Citygate | GTN-Malin | Ruby-Rec Pool,0.9502945381833435,-0.09999999999999964,0.04899999999999993,0.1392904014813523,1.201819898703756,1.1420828856182386,Lower than own-history expected value,Higher than peer-implied value,True,False,1.1715707140010818,-0.7044729999999998,1.089473,-1.1529594999999997,1.5379595,-1.6014459999999997,1.986446,1.2822741772446762,2.5645483544893524,2.0516386835914817,-0.2786084849575813,0.07860848495758199,-0.4572169699151629,0.25721696991516363,-0.38577357593213024,0.18577357593213095,1.291262455908063,In-family,history=Lower than own-history expected value; peers=Higher than peer-implied value; parent peers=7; peer model trusted; history/peer direction disagree; pattern=opposite transition; historical check type=balmo_transition; historical window=September 4-30; actual point=September 3; current month name=September; mark month name=September; mark history mean=-0.02; mark history delta=-0.03; current transition=+0.42; transition mean=-0.34; transition delta=+0.76; transition magnitude delta=+0.08; component current-month sd=0.08; component historical month sd=0.96; transition degree scale source=historical same-month; actual-to-date z=-0.87; mark z=-0.07; transition z=0.90; pattern years=26,,,False,,0
Socal-Ehrenberg,Global_G05,5,regular,Global_G05_S01,1,supergroup,Rockies,West - California,3,Global_G05,Global_G05_S01,Socal-Ehrenberg,GLOBAL,Autumn,,,ICE Socal Ehrenberg Dlvd FDt Com,,,Socal-Ehrenberg,63,0.08539682539682539,1.1093053249041616,0.7660586607625056,0.254,0.4670189999999999,-2.3662,5.3942,2026-09-03,-0.47940000000000005,,,0.4670189999999999,0.254,,,,,False,balmo_transition,September 4-30,September 3,September,September,-0.47940000000000005,,,,,,,,,,12,,,,,,,Global_G05,8,2,7,Socal-Border | KRGT-Del Pool | KRGT-Rec Pool | EP-S.Mainline | Socal-Citygate | GTN-Malin | Ruby-Rec Pool,0.8859536587041621,0.8201497496270541,0.995262401158763,0.16497135803700988,0.8859536587041621,-0.05516791822111346,,,Global_G05 | Global_G05_S01,2,1,1,Socal-Border,0.9686491615127931,0.9686491615127931,0.9686491615127931,0.05367012000000001,0.9686491615127931,-0.024499999999999744,,,OwnHistoryOnly,,0,,,,,,,,,,False,False,0.0,-0.6800379999999998,1.1880379999999997,-1.1470569999999998,1.6550569999999998,-1.6140759999999996,2.122076,,,,,,,,,,0.0,No forward mark,No forward mark,,,False,,-1
KRGT-Del Pool,Global_G05,5,regular,Global_G05_S02,2,supergroup,Rockies,West - California,3,Global_G05,Global_G05_S02,KRGT-Del Pool,GLOBAL,Autumn,,Kern River Dlvd FDt Com,,"Kern River, delivered",,KRGT-Del Pool,63,-0.12703650793650792,0.7590064027741299,0.23317044279094926,0.0900000000000003,0.44477999999999906,-2.29,1.13,2026-09-03,-0.37829999999999986,,,0.44477999999999906,0.0900000000000003,,,,,False,balmo_transition,September 4-30,September 3,September,September,-0.37829999999999986,,,,,,,,,,20,,,,,,,Global_G05,8,2,7,Socal-Border | Socal-Ehrenberg | KRGT-Rec Pool | EP-S.Mainline | Socal-Citygate | GTN-Malin | Ruby-Rec Pool,0.9521809849068338,0.8796928522152871,0.9911617295629003,0.13790845764193957,0.9521809849068338,-0.1095915382053685,,,Global_G05 | Global_G05_S02,2,0,1,KRGT-Rec Pool,0.9855161543067779,0.9855161543067779,0.9855161543067779,0.19273799999999983,0.9855161543067779,,,,OwnHistoryOnly,,0,,,,,,,,,,False,False,0.0,-0.7995599999999978,0.9795599999999984,-1.244339999999997,1.4243399999999975,-1.689119999999996,1.8691199999999966,,,,,,,,,,0.0,No forward mark,No forward mark,,,False,,-1
KRGT-Rec Pool,Global_G05,5,regular,Global_G05_S02,2,supergroup,Rockies,Mountain - Rockies,3,Global_G05,Global_G05_S02,KRGT-Rec Pool,GLOBAL,Autumn,,Kern River Opal FDt Com,ICE Kern River receipt FDt Com,,Opal,KRGT-Rec Pool,63,-0.39444444444444454,0.6390498940028779,0.17628031316671003,-0.2549999999999999,0.2372160000000002,-2.32,0.6350000000000002,2026-09-03,-0.4099999999999997,,,0.2372160000000002,-0.2549999999999999,,,,,False,balmo_transition,September 4-30,September 3,September,September,-0.4099999999999997,,,,,,,,,,26,,,,,,,Global_G05,8,2,7,Socal-Border | Socal-Ehrenberg | KRGT-Del Pool | EP-S.Mainline | Socal-Citygate | GTN-Malin | Ruby-Rec Pool,0.9376004114109663,0.8411978456387161,0.9969556160025426,0.19895430091873995,0.9376004114109663,-0.4084927745758378,,,Global_G05 | Global_G05_S02,2,0,1,KRGT-Del Pool,0.9855161543067779,0.9855161543067779,0.9855161543067779,0.19273799999999983,0.9855161543067779,,,,OwnHistoryOnly,,0,,,,,,,,,,False,False,0.0,-0.7294320000000003,0.21943200000000052,-0.9666480000000005,0.4566480000000007,-1.2038640000000007,0.6938640000000009,,,,,,,,,,0.0,No forward mark,No forward mark,,,False,,-1
EP-S.Mainline,Global_G05,5,regular,Global_G05_S03,3,regular,South Central,Mountain - WesTex,3,Global_G05,Global_G05_S03,EP-S.Mainline,GLOBAL,Autumn,,El Paso S Mainline FDt Com,,,,EP-S.Mainline,63,0.10159523809523816,1.1089846048014536,0.700305126376414,0.22999999999999998,0.5782139999999995,-2.3549999999999995,5.05,2026-09-03,-0.4844999999999997,,,0.5782139999999995,0.22999999999999998,,,,,False,balmo_transition,September 4-30,September 3,September,September,-0.4844999999999997,,,,,,,,,,18,,,,,,,Global_G05,8,2,7,Socal-Border | Socal-Ehrenberg | KRGT-Del Pool | KRGT-Rec Pool | Socal-Citygate | GTN-Malin | Ruby-Rec Pool,0.8900675588000198,0.8226176932184465,0.9952624011587629,0.17753532417790907,0.8900675588000198,-0.051571039911627745,,,Global_G05 | Global_G05_S03,2,1,1,Socal-Citygate,0.8742333295928442,0.8742333295928442,0.8742333295928442,0.08154300000000023,0.8742333295928442,-0.08000000000000007,,,OwnHistoryOnly,,0,,,,,,,,,,False,False,0.0,-0.9264279999999989,1.3864279999999989,-1.5046419999999983,1.9646419999999982,-2.082855999999998,2.542855999999998,,,,,,,,,,0.0,No forward mark,No forward mark,,,False,,-1
Socal-Citygate,Global_G05,5,regular,Global_G05_S03,3,regular,West,West - California,3,Global_G05,Global_G05_S03,Socal-Citygate,GLOBAL,Autumn,SOCAL-CITYGATE,SoCal Gas CG FDt Com,,SoCal Gas city-gate,,Socal-Citygate,63,0.8090682539682541,0.7762682754225806,0.2359900054631064,1.04,0.4447800000000004,-1.3949999999999998,1.9599999999999995,2026-09-03,0.4013,0.7800000000000002,Bid+Ask,0.4447800000000004,1.04,-0.2599999999999998,-0.03744614444333673,-0.5845586582130482,0.5845586582130482,True,balmo_transition,September 4-30,September 3,September,September,0.4013,-0.41262378053915855,0.5639699104670711,0.21603008953292913,0.3521332990626456,0.37870000000000026,-0.382671530778331,0.7613715307783313,-0.003971530778330734,0.5088809006937779,17,opposite transition,,,0.07134117558138034,1.2573163041518252,current-month,Global_G05,8,1,7,Socal-Border | Socal-Ehrenberg | KRGT-Del Pool | KRGT-Rec Pool | EP-S.Mainline | GTN-Malin | Ruby-Rec Pool,0.9416415746350483,0.8652680446687561,0.9911617295629004,0.12883570926528026,0.9416415746350483,0.8290000000000002,-0.04899999999999993,-1.201819898703756,Global_G05 | Global_G05_S03,2,0,1,EP-S.Mainline,0.874233329592844,0.874233329592844,0.874233329592844,0.08154300000000021,0.874233329592844,,,,Parent,Global_G05,7,Socal-Border | Socal-Ehrenberg | KRGT-Del Pool | KRGT-Rec Pool | EP-S.Mainline | GTN-Malin | Ruby-Rec Pool,0.9416415746350483,0.8290000000000002,-0.04899999999999993,0.12883570926528026,-1.201819898703756,1.131683581843139,Lower than own-history expected value,Lower than peer-implied value,True,True,1.1662246128835667,0.15043999999999924,1.9295600000000008,-0.29434000000000116,2.374340000000001,-0.7391200000000016,2.8191200000000016,1.2881522622517991,2.5763045245035983,2.0610436196028785,0.6630399896511143,0.994960010348886,0.49707997930222847,1.160920020697772,0.5634639834417828,1.0945360165582176,1.3045262253351844,In-family,history=Lower than own-history expected value; peers=Lower than peer-implied value; parent peers=7; peer model trusted; history/peer direction agree; pattern=opposite transition; historical check type=balmo_transition; historical window=September 4-30; actual point=September 3; current month name=September; mark month name=September; mark history mean=+0.56; mark history delta=+0.22; current transition=+0.38; transition mean=-0.38; transition delta=+0.76; transition magnitude delta=-0.00; component current-month sd=0.07; component historical month sd=1.26; transition degree scale source=current-month; actual-to-date z=-0.41; mark z=0.35; transition z=0.51; pattern years=17,,,False,,0
GTN-Malin,Global_G05,5,regular,Global_G05_S04,4,regular,West,West - California,3,Global_G05,Global_G05_S04,GTN-Malin,GLOBAL,Autumn,,,,,,GTN-Malin,63,-0.3465158730158729,0.7068806371855537,0.17064864631505045,-0.16190000000000015,0.2825835599999998,-2.2745999999999995,0.7608000000000001,2026-09-03,-0.35250000000000004,,,0.2825835599999998,-0.16190000000000015,,,,,False,balmo_transition,September 4-30,September 3,September,September,-0.35250000000000004,,,,,,,,,,12,,,,,,,Global_G05,8,2,7,Socal-Border | Socal-Ehrenberg | KRGT-Del Pool | KRGT-Rec Pool | EP-S.Mainline | Socal-Citygate | Ruby-Rec Pool,0.9239352535395454,0.8201497496270542,0.9906791190616034,0.20715626873451995,0.9239352535395454,-0.31978370314837934,,,Global_G05 | Global_G05_S04,2,0,1,Ruby-Rec Pool,0.9906791190616034,0.9906791190616034,0.9906791190616034,0.07516781999999994,0.9906791190616034,,,,OwnHistoryOnly,,0,,,,,,,,,,False,False,0.0,-0.7270671199999997,0.4032671199999994,-1.0096506799999996,0.6858506799999993,-1.2922342399999993,0.968434239999999,,,,,,,,,,0.0,No forward mark,No forward mark,,,False,,-1
Ruby-Rec Pool,Global_G05,5,regular,Global_G05_S04,4,regular,Rockies,Mountain - Opal,3,Global_G05,Global_G05_S04,Ruby-Rec Pool,GLOBAL,Autumn,,,ICE Ruby Receipt Pool FDt Com,,Opal,Ruby-Rec Pool,63,-0.3849714285714286,0.6750602186826938,0.16908226601604642,-0.2546999999999997,0.3002265000000002,-2.3478,0.6406000000000001,2026-09-03,-0.3857999999999997,,,0.3002265000000002,-0.2546999999999997,,,,,False,balmo_transition,September 4-30,September 3,September,September,-0.3857999999999997,,,,,,,,,,8,,,,,,,Global_G05,8,2,7,Socal-Border | Socal-Ehrenberg | KRGT-Del Pool | KRGT-Rec Pool | EP-S.Mainline | Socal-Citygate | GTN-Malin,0.934360968931439,0.8314555561077651,0.9969556160025425,0.19608211932498967,0.934360968931439,-0.39370160931120324,,,Global_G05 | Global_G05_S04,2,0,1,GTN-Malin,0.9906791190616034,0.9906791190616034,0.9906791190616034,0.07516781999999994,0.9906791190616034,,,,OwnHistoryOnly,,0,,,,,,,,,,False,False,0.0,-0.855153,0.34575300000000064,-1.1553795000000002,0.6459795000000008,-1.4556060000000004,0.946206000000001,,,,,,,,,,0.0,No forward mark,No forward mark,,,False,,-1
